OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
11/19/2016,9/20/2003,SO58204,530,27610,4,1,3
11/19/2016,8/31/2003,SO58204,479,27610,4,3,2
11/19/2016,8/6/2003,SO58204,541,27610,4,2,2
11/19/2016,9/28/2003,SO58206,480,26556,1,3,2
11/19/2016,10/21/2003,SO58206,530,26556,1,2,2
11/19/2016,10/1/2003,SO58206,541,26556,1,1,2
11/19/2016,10/31/2003,SO58226,220,26839,7,3,1
11/19/2016,9/15/2003,SO58226,223,26839,7,4,1
11/19/2016,10/21/2003,SO58226,530,26839,7,2,1
11/19/2016,7/24/2003,SO58226,541,26839,7,1,1
11/19/2016,8/21/2003,SO58248,584,25288,6,1,1
11/19/2016,10/5/2003,SO58223,536,23628,10,1,3
11/19/2016,9/21/2003,SO58223,528,23628,10,2,2
11/19/2016,8/5/2003,SO58223,214,23628,10,3,1
11/19/2016,8/10/2003,SO58215,482,27653,6,3,2
11/19/2016,10/3/2003,SO58215,232,27653,6,2,1
11/19/2016,8/11/2003,SO58215,475,27653,6,1,1
11/19/2016,10/16/2003,SO58239,214,19562,9,2,1
11/19/2016,10/16/2003,SO58239,582,19562,9,1,1
11/19/2016,9/12/2003,SO58217,477,17611,1,1,2
11/19/2016,8/15/2003,SO58217,215,17611,1,2,1
11/19/2016,9/15/2003,SO58221,485,17224,8,1,2
11/19/2016,7/25/2003,SO58221,215,17224,8,3,1
11/19/2016,8/9/2003,SO58221,478,17224,8,2,1
11/19/2016,8/7/2003,SO58230,223,11823,6,5,3
11/19/2016,8/27/2003,SO58230,528,11823,6,2,3
11/19/2016,9/27/2003,SO58230,477,11823,6,4,2
11/19/2016,11/1/2003,SO58230,478,11823,6,3,2
11/19/2016,8/2/2003,SO58230,537,11823,6,1,1
11/19/2016,8/15/2003,SO58231,480,12954,1,3,2
11/19/2016,10/11/2003,SO58231,528,12954,1,1,2
11/19/2016,8/29/2003,SO58231,537,12954,1,2,1
11/19/2016,7/31/2003,SO58224,462,23614,10,5,2
11/19/2016,10/17/2003,SO58224,528,23614,10,1,2
11/19/2016,10/18/2003,SO58224,536,23614,10,2,2
11/19/2016,9/18/2003,SO58224,220,23614,10,3,1
11/19/2016,9/24/2003,SO58224,226,23614,10,4,1
11/19/2016,10/25/2003,SO58200,530,19566,9,2,2
11/19/2016,9/6/2003,SO58200,541,19566,9,1,2
11/19/2016,10/31/2003,SO58200,214,19566,9,3,1
11/19/2016,10/30/2003,SO58211,477,23823,4,3,2
11/19/2016,8/25/2003,SO58211,536,23823,4,1,2
11/19/2016,9/1/2003,SO58211,462,23823,4,2,1
11/19/2016,9/17/2003,SO58216,474,20327,4,1,1
11/19/2016,7/22/2003,SO58243,356,11901,9,1,1
11/19/2016,9/17/2003,SO58243,487,11901,9,2,1
11/19/2016,8/14/2003,SO58207,481,24313,1,3,2
11/19/2016,10/31/2003,SO58207,529,24313,1,2,2
11/19/2016,10/7/2003,SO58207,540,24313,1,1,1
11/19/2016,8/12/2003,SO58237,214,27900,8,2,1
11/19/2016,8/23/2003,SO58237,585,27900,8,1,1
11/19/2016,8/21/2003,SO58194,484,12271,10,4,3
11/19/2016,8/25/2003,SO58194,477,12271,10,3,2
11/19/2016,10/18/2003,SO58194,478,12271,10,2,2
11/19/2016,7/29/2003,SO58194,352,12271,10,1,1
11/20/2016,8/13/2003,SO58282,477,21400,6,2,2
11/20/2016,9/23/2003,SO58282,479,21400,6,3,2
11/20/2016,10/9/2003,SO58282,471,21400,6,4,1
11/20/2016,8/16/2003,SO58282,584,21400,6,1,1
11/20/2016,9/13/2003,SO58251,356,12300,7,1,1
11/20/2016,10/6/2003,SO58253,229,13125,9,2,1
11/20/2016,9/15/2003,SO58253,487,13125,9,1,1
11/20/2016,9/11/2003,SO58260,535,26541,4,1,3
11/20/2016,8/8/2003,SO58268,528,14562,4,1,3
11/20/2016,10/13/2003,SO58268,480,14562,4,2,2
11/20/2016,9/14/2003,SO58261,478,15868,6,1,3
11/20/2016,7/26/2003,SO58261,462,15868,6,3,2
11/20/2016,9/22/2003,SO58261,477,15868,6,2,2
11/20/2016,10/16/2003,SO58261,215,15868,6,4,1
11/20/2016,10/20/2003,SO58258,535,26052,1,1,2
11/20/2016,9/14/2003,SO58265,481,18773,4,2,2
11/20/2016,8/24/2003,SO58265,476,18773,4,1,1
11/20/2016,8/9/2003,SO58266,477,24729,6,1,2
11/20/2016,10/6/2003,SO58266,489,24729,6,2,1
11/20/2016,9/28/2003,SO58278,356,13076,9,1,1
11/20/2016,9/24/2003,SO58278,487,13076,9,2,1
11/20/2016,10/10/2003,SO58278,488,13076,9,3,1
11/20/2016,9/29/2003,SO58272,529,24548,8,1,2
11/20/2016,9/20/2003,SO58272,220,24548,8,2,1
11/20/2016,8/21/2003,SO58256,538,18759,6,2,3
11/20/2016,9/10/2003,SO58256,529,18759,6,1,2
11/20/2016,8/13/2003,SO58256,229,18759,6,3,1
11/20/2016,10/1/2003,SO58262,477,21449,4,2,2
11/20/2016,8/23/2003,SO58262,478,21449,4,1,2
11/20/2016,10/16/2003,SO58273,480,17776,10,2,3
11/20/2016,10/28/2003,SO58273,530,17776,10,1,2
11/20/2016,7/29/2003,SO58249,464,24923,9,4,2
11/20/2016,8/29/2003,SO58249,477,24923,9,2,2
11/20/2016,10/24/2003,SO58249,479,24923,9,3,2
11/20/2016,10/28/2003,SO58249,387,24923,9,1,1
11/20/2016,9/27/2003,SO58276,477,19412,1,4,2
11/20/2016,10/27/2003,SO58276,478,19412,1,2,2
11/20/2016,8/24/2003,SO58276,473,19412,1,3,1
11/20/2016,8/19/2003,SO58276,599,19412,1,1,1
11/20/2016,9/6/2003,SO58267,528,15504,1,1,2
11/20/2016,9/21/2003,SO58267,220,15504,1,2,1
11/20/2016,9/11/2003,SO58281,538,22131,4,2,3
11/20/2016,10/4/2003,SO58281,584,22131,4,1,1
11/20/2016,10/28/2003,SO58279,484,13082,9,3,2
11/20/2016,10/26/2003,SO58279,352,13082,9,1,1
11/20/2016,9/7/2003,SO58279,487,13082,9,2,1
11/20/2016,7/29/2003,SO58255,491,11691,4,1,1
11/20/2016,10/30/2003,SO58264,478,14079,6,3,2
11/20/2016,10/13/2003,SO58264,473,14079,6,2,1
11/20/2016,10/17/2003,SO58264,477,14079,6,1,1
11/20/2016,7/23/2003,SO58254,232,17646,7,2,1
11/20/2016,8/13/2003,SO58254,580,17646,7,1,1
11/20/2016,9/17/2003,SO58263,474,19859,4,1,1
11/20/2016,10/25/2003,SO58274,220,16490,4,2,1
11/20/2016,8/26/2003,SO58274,371,16490,4,1,1
11/20/2016,7/25/2003,SO58252,477,11276,6,2,3
11/20/2016,10/13/2003,SO58252,479,11276,6,1,2
11/20/2016,10/28/2003,SO58275,223,16997,4,2,2
11/20/2016,10/3/2003,SO58275,491,16997,4,3,1
11/20/2016,10/17/2003,SO58275,580,16997,4,1,1
11/20/2016,10/14/2003,SO58280,481,24352,1,2,3
11/20/2016,9/2/2003,SO58280,576,24352,1,1,1
11/20/2016,9/14/2003,SO58277,223,12380,10,1,2
11/20/2016,9/17/2003,SO58277,577,12380,10,2,1
11/20/2016,9/25/2003,SO58285,214,18855,6,2,1
11/20/2016,9/30/2003,SO58285,385,18855,6,1,1
11/20/2016,10/12/2003,SO58270,480,24878,7,2,2
11/20/2016,9/13/2003,SO58270,538,24878,7,1,2
11/20/2016,10/27/2003,SO58250,358,14716,7,1,1
11/20/2016,10/8/2003,SO58271,477,19465,7,1,2
11/20/2016,9/25/2003,SO58269,464,16593,10,2,2
11/20/2016,8/18/2003,SO58269,475,16593,10,1,1
11/20/2016,8/10/2003,SO58286,539,23983,10,2,2
11/20/2016,9/21/2003,SO58286,229,23983,10,3,1
11/20/2016,9/27/2003,SO58286,381,23983,10,1,1
11/20/2016,8/12/2003,SO58287,480,26824,10,4,2
11/20/2016,10/17/2003,SO58287,529,26824,10,2,2
11/20/2016,10/5/2003,SO58287,538,26824,10,3,2
11/20/2016,10/2/2003,SO58287,604,26824,10,1,1
11/20/2016,9/11/2003,SO58284,606,21589,6,1,1
11/20/2016,10/29/2003,SO58257,223,27630,4,2,2
11/20/2016,10/30/2003,SO58257,530,27630,4,3,2
11/20/2016,9/4/2003,SO58257,541,27630,4,1,2
11/20/2016,9/29/2003,SO58283,477,22133,1,2,2
11/20/2016,8/6/2003,SO58283,479,22133,1,3,2
11/20/2016,10/23/2003,SO58283,480,22133,1,4,2
11/20/2016,7/27/2003,SO58283,604,22133,1,1,1
11/21/2016,8/13/2003,SO58293,480,24893,9,2,2
11/21/2016,8/13/2003,SO58293,538,24893,9,1,2
11/21/2016,10/17/2003,SO58307,528,15418,6,2,2
11/21/2016,9/2/2003,SO58307,215,15418,6,3,1
11/21/2016,10/16/2003,SO58307,536,15418,6,1,1
11/21/2016,8/25/2003,SO58313,464,13480,4,2,2
11/21/2016,10/20/2003,SO58313,485,13480,4,1,2
11/21/2016,8/11/2003,SO58313,214,13480,4,3,1
11/21/2016,8/23/2003,SO58302,528,26047,1,1,2
11/21/2016,10/28/2003,SO58302,535,26047,1,2,2
11/21/2016,10/7/2003,SO58302,215,26047,1,3,1
11/21/2016,8/30/2003,SO58343,214,25191,4,2,1
11/21/2016,11/5/2003,SO58343,573,25191,4,1,1
11/21/2016,10/19/2003,SO58332,220,14342,1,2,1
11/21/2016,10/22/2003,SO58332,589,14342,1,1,1
11/21/2016,9/25/2003,SO58345,220,21313,4,2,1
11/21/2016,8/17/2003,SO58345,385,21313,4,1,1
11/21/2016,10/23/2003,SO58335,362,13326,4,1,1
11/21/2016,10/23/2003,SO58335,537,13326,4,2,1
11/21/2016,9/11/2003,SO58339,223,28313,9,5,2
11/21/2016,9/13/2003,SO58339,477,28313,9,3,2
11/21/2016,10/18/2003,SO58339,479,28313,9,2,2
11/21/2016,10/31/2003,SO58339,214,28313,9,4,1
11/21/2016,8/23/2003,SO58339,235,28313,9,6,1
11/21/2016,8/3/2003,SO58339,605,28313,9,1,1
11/21/2016,8/11/2003,SO58288,478,12492,10,2,3
11/21/2016,10/14/2003,SO58288,215,12492,10,3,1
11/21/2016,7/24/2003,SO58288,360,12492,10,1,1
11/21/2016,8/14/2003,SO58338,462,13525,9,5,2
11/21/2016,11/3/2003,SO58338,477,13525,9,2,2
11/21/2016,9/16/2003,SO58338,371,13525,9,1,1
11/21/2016,10/21/2003,SO58338,479,13525,9,3,1
11/21/2016,8/27/2003,SO58338,491,13525,9,4,1
11/21/2016,11/6/2003,SO58306,536,22766,1,1,2
11/21/2016,8/7/2003,SO58299,379,24573,10,1,1
11/21/2016,10/12/2003,SO58299,483,24573,10,2,1
11/21/2016,8/31/2003,SO58292,528,18325,9,1,2
11/21/2016,10/12/2003,SO58292,536,18325,9,2,2
11/21/2016,9/29/2003,SO58292,220,18325,9,3,1
11/21/2016,8/4/2003,SO58296,223,19676,9,3,2
11/21/2016,8/15/2003,SO58296,477,19676,9,1,2
11/21/2016,10/31/2003,SO58296,489,19676,9,2,1
11/21/2016,10/19/2003,SO58321,485,14724,6,3,3
11/21/2016,9/11/2003,SO58321,480,14724,6,4,2
11/21/2016,10/2/2003,SO58321,528,14724,6,2,2
11/21/2016,10/10/2003,SO58321,537,14724,6,1,1
11/21/2016,9/29/2003,SO58305,529,25044,4,1,1
11/21/2016,10/8/2003,SO58305,540,25044,4,2,1
11/21/2016,8/22/2003,SO58312,223,13471,4,1,3
11/21/2016,10/22/2003,SO58312,485,13471,4,2,3
11/21/2016,8/7/2003,SO58334,485,13660,6,2,2
11/21/2016,8/20/2003,SO58334,214,13660,6,3,1
11/21/2016,8/12/2003,SO58334,362,13660,6,1,1
11/21/2016,9/2/2003,SO58314,220,15705,8,2,1
11/21/2016,8/25/2003,SO58314,537,15705,8,1,1
11/21/2016,9/15/2003,SO58346,529,26359,10,3,3
11/21/2016,9/25/2003,SO58346,214,26359,10,4,1
11/21/2016,9/14/2003,SO58346,538,26359,10,2,1
11/21/2016,8/9/2003,SO58346,584,26359,10,1,1
11/21/2016,9/28/2003,SO58329,223,17028,1,3,2
11/21/2016,9/16/2003,SO58329,490,17028,1,2,1
11/21/2016,8/31/2003,SO58329,583,17028,1,1,1
11/21/2016,10/3/2003,SO58289,539,16185,9,1,2
11/21/2016,10/16/2003,SO58320,528,11315,1,1,1
11/21/2016,9/23/2003,SO58320,537,11315,1,2,1
11/21/2016,11/3/2003,SO58308,477,14897,6,2,3
11/21/2016,9/29/2003,SO58308,478,14897,6,1,2
11/21/2016,11/5/2003,SO58308,220,14897,6,3,1
11/21/2016,10/27/2003,SO58308,462,14897,6,4,1
11/21/2016,10/26/2003,SO58344,529,20026,1,2,2
11/21/2016,10/18/2003,SO58344,539,20026,1,3,2
11/21/2016,10/2/2003,SO58344,383,20026,1,1,1
11/21/2016,8/2/2003,SO58344,471,20026,1,4,1
11/21/2016,9/9/2003,SO58304,480,24656,4,2,2
11/21/2016,8/24/2003,SO58304,540,24656,4,1,1
11/21/2016,10/15/2003,SO58342,215,23396,6,2,1
11/21/2016,10/27/2003,SO58342,471,23396,6,3,1
11/21/2016,8/29/2003,SO58342,577,23396,6,1,1
11/21/2016,10/2/2003,SO58319,536,18043,7,2,2
11/21/2016,10/30/2003,SO58319,528,18043,7,1,1
11/21/2016,8/22/2003,SO58311,477,23673,6,1,1
11/21/2016,10/5/2003,SO58324,477,19693,6,3,2
11/21/2016,8/5/2003,SO58324,478,19693,6,2,2
11/21/2016,8/14/2003,SO58324,485,19693,6,1,2
11/21/2016,10/26/2003,SO58324,215,19693,6,4,1
11/21/2016,9/24/2003,SO58327,478,12616,8,2,2
11/21/2016,10/6/2003,SO58327,477,12616,8,1,1
11/21/2016,11/2/2003,SO58349,541,28481,9,2,3
11/21/2016,7/29/2003,SO58349,480,28481,9,4,2
11/21/2016,7/29/2003,SO58349,530,28481,9,3,2
11/21/2016,8/11/2003,SO58349,565,28481,9,1,1
11/21/2016,10/16/2003,SO58298,215,14014,9,1,1
11/21/2016,11/2/2003,SO58290,482,15812,9,4,2
11/21/2016,7/24/2003,SO58290,528,15812,9,2,2
11/21/2016,9/6/2003,SO58290,214,15812,9,3,1
11/21/2016,9/20/2003,SO58290,536,15812,9,1,1
11/21/2016,9/17/2003,SO58328,485,16089,6,1,2
11/21/2016,10/4/2003,SO58328,486,16089,6,2,1
11/21/2016,10/21/2003,SO58326,485,12045,4,2,2
11/21/2016,9/11/2003,SO58326,537,12045,4,1,1
11/21/2016,8/31/2003,SO58318,529,16330,7,2,2
11/21/2016,9/3/2003,SO58318,539,16330,7,1,2
11/21/2016,9/29/2003,SO58318,480,16330,7,3,1
11/21/2016,9/4/2003,SO58323,485,12453,1,1,3
11/21/2016,9/4/2003,SO58330,590,14416,6,1,1
11/21/2016,8/25/2003,SO58347,604,26360,10,1,1
11/21/2016,8/26/2003,SO58317,529,19466,10,1,2
11/21/2016,9/7/2003,SO58317,539,19466,10,2,2
11/21/2016,7/31/2003,SO58317,220,19466,10,3,1
11/21/2016,8/3/2003,SO58333,478,13340,4,2,2
11/21/2016,10/15/2003,SO58333,360,13340,4,1,1
11/21/2016,9/21/2003,SO58333,477,13340,4,3,1
11/21/2016,9/2/2003,SO58333,487,13340,4,4,1
11/21/2016,8/15/2003,SO58336,220,17048,9,2,1
11/21/2016,8/30/2003,SO58336,590,17048,9,1,1
11/21/2016,8/10/2003,SO58291,528,16626,9,2,2
11/21/2016,10/21/2003,SO58291,536,16626,9,1,2
11/21/2016,9/7/2003,SO58297,223,27369,9,1,2
11/21/2016,8/12/2003,SO58297,474,27369,9,2,1
11/21/2016,11/1/2003,SO58294,223,16738,9,2,2
11/21/2016,9/12/2003,SO58294,485,16738,9,1,2
11/21/2016,7/30/2003,SO58341,215,19773,9,2,1
11/21/2016,8/28/2003,SO58341,379,19773,9,1,1
11/21/2016,9/14/2003,SO58322,480,11822,4,2,2
11/21/2016,10/28/2003,SO58322,537,11822,4,1,1
11/21/2016,10/25/2003,SO58303,541,26260,1,1,3
11/21/2016,9/17/2003,SO58303,464,26260,1,4,2
11/21/2016,9/8/2003,SO58303,530,26260,1,2,2
11/21/2016,10/4/2003,SO58303,215,26260,1,3,1
11/21/2016,8/23/2003,SO58325,537,12409,4,1,1
11/21/2016,8/18/2003,SO58309,476,11841,6,1,1
11/21/2016,7/28/2003,SO58316,528,17954,7,2,2
11/21/2016,8/2/2003,SO58316,536,17954,7,1,2
11/21/2016,7/26/2003,SO58348,479,25729,8,2,3
11/21/2016,8/7/2003,SO58348,477,25729,8,3,2
11/21/2016,10/28/2003,SO58348,214,25729,8,4,1
11/21/2016,10/21/2003,SO58348,574,25729,8,1,1
11/21/2016,9/2/2003,SO58315,480,12490,7,3,2
11/21/2016,9/21/2003,SO58315,529,12490,7,1,1
11/21/2016,7/28/2003,SO58315,540,12490,7,2,1
11/21/2016,8/15/2003,SO58310,528,17343,1,1,2
11/21/2016,10/9/2003,SO58310,220,17343,1,2,1
11/21/2016,9/13/2003,SO58340,352,13006,9,1,1
11/21/2016,8/21/2003,SO58337,589,17055,9,1,1
11/21/2016,9/29/2003,SO58331,587,14284,1,1,1
11/21/2016,8/29/2003,SO58301,529,29162,1,1,3
11/21/2016,8/17/2003,SO58301,226,29162,1,2,1
11/22/2016,9/11/2003,SO58367,480,27438,4,3,3
11/22/2016,8/14/2003,SO58367,538,27438,4,2,2
11/22/2016,7/26/2003,SO58367,529,27438,4,1,1
11/22/2016,8/4/2003,SO58374,482,19781,6,2,2
11/22/2016,10/26/2003,SO58374,536,19781,6,1,1
11/22/2016,9/11/2003,SO58364,484,28980,1,3,2
11/22/2016,8/14/2003,SO58364,529,28980,1,2,2
11/22/2016,9/24/2003,SO58364,539,28980,1,1,2
11/22/2016,8/19/2003,SO58409,223,25180,1,2,2
11/22/2016,9/13/2003,SO58409,490,25180,1,3,1
11/22/2016,10/1/2003,SO58409,563,25180,1,1,1
11/22/2016,9/6/2003,SO58388,477,24079,10,1,2
11/22/2016,11/1/2003,SO58388,214,24079,10,2,1
11/22/2016,9/29/2003,SO58356,530,23576,9,1,2
11/22/2016,11/7/2003,SO58356,215,23576,9,2,1
11/22/2016,10/23/2003,SO58384,528,15633,8,2,2
11/22/2016,9/16/2003,SO58384,472,15633,8,1,1
11/22/2016,10/5/2003,SO58350,389,23575,9,1,1
11/22/2016,9/24/2003,SO58380,528,16088,1,1,2
11/22/2016,10/3/2003,SO58380,480,16088,1,2,1
11/22/2016,9/14/2003,SO58402,482,11057,9,2,1
11/22/2016,10/31/2003,SO58402,562,11057,9,1,1
11/22/2016,10/11/2003,SO58379,462,12972,6,2,3
11/22/2016,8/2/2003,SO58379,477,12972,6,1,2
11/22/2016,11/3/2003,SO58398,485,13319,1,3,2
11/22/2016,9/12/2003,SO58398,220,13319,1,4,1
11/22/2016,8/12/2003,SO58398,356,13319,1,1,1
11/22/2016,8/8/2003,SO58398,488,13319,1,5,1
11/22/2016,11/1/2003,SO58398,537,13319,1,2,1
11/22/2016,10/20/2003,SO58407,485,12681,9,2,2
11/22/2016,10/9/2003,SO58407,352,12681,9,1,1
11/22/2016,9/18/2003,SO58362,229,13801,7,2,1
11/22/2016,10/30/2003,SO58362,588,13801,7,1,1
11/22/2016,9/6/2003,SO58401,481,21379,9,2,2
11/22/2016,9/18/2003,SO58401,606,21379,9,1,1
11/22/2016,9/9/2003,SO58392,583,17041,1,1,1
11/22/2016,8/2/2003,SO58353,360,12284,10,1,1
11/22/2016,8/6/2003,SO58353,537,12284,10,2,1
11/22/2016,11/2/2003,SO58382,480,15524,1,2,2
11/22/2016,9/21/2003,SO58382,528,15524,1,1,1
11/22/2016,7/26/2003,SO58368,480,25208,4,2,2
11/22/2016,11/6/2003,SO58368,535,25208,4,1,2
11/22/2016,9/28/2003,SO58399,223,19794,9,5,3
11/22/2016,8/31/2003,SO58399,477,19794,9,2,2
11/22/2016,8/16/2003,SO58399,377,19794,9,1,1
11/22/2016,8/30/2003,SO58399,479,19794,9,3,1
11/22/2016,10/6/2003,SO58399,489,19794,9,4,1
11/22/2016,7/29/2003,SO58410,220,20067,4,2,1
11/22/2016,8/22/2003,SO58410,389,20067,4,1,1
11/22/2016,8/11/2003,SO58376,475,19702,4,1,1
11/22/2016,11/4/2003,SO58395,477,19144,4,3,2
11/22/2016,8/14/2003,SO58395,478,19144,4,2,2
11/22/2016,10/25/2003,SO58395,214,19144,4,4,1
11/22/2016,10/4/2003,SO58395,595,19144,4,1,1
11/22/2016,10/5/2003,SO58385,539,18034,8,1,2
11/22/2016,9/21/2003,SO58385,220,18034,8,3,1
11/22/2016,9/7/2003,SO58385,529,18034,8,2,1
11/22/2016,8/10/2003,SO58365,464,11300,6,4,2
11/22/2016,10/27/2003,SO58365,529,11300,6,2,2
11/22/2016,11/6/2003,SO58365,539,11300,6,1,2
11/22/2016,10/5/2003,SO58365,220,11300,6,3,1
11/22/2016,11/7/2003,SO58370,480,11300,6,3,2
11/22/2016,9/5/2003,SO58370,529,11300,6,2,2
11/22/2016,8/3/2003,SO58370,540,11300,6,1,1
11/22/2016,9/8/2003,SO58361,223,24577,10,2,2
11/22/2016,10/27/2003,SO58361,215,24577,10,3,1
11/22/2016,10/5/2003,SO58361,375,24577,10,1,1
11/22/2016,9/22/2003,SO58390,485,15511,6,2,2
11/22/2016,9/18/2003,SO58390,214,15511,6,3,1
11/22/2016,9/1/2003,SO58390,537,15511,6,1,1
11/22/2016,10/13/2003,SO58355,476,27344,9,1,1
11/22/2016,9/29/2003,SO58354,477,11507,6,1,2
11/22/2016,10/10/2003,SO58354,479,11507,6,2,2
11/22/2016,8/24/2003,SO58354,220,11507,6,3,1
11/22/2016,7/30/2003,SO58381,528,15779,1,1,3
11/22/2016,9/16/2003,SO58381,471,15779,1,3,1
11/22/2016,9/20/2003,SO58381,485,15779,1,2,1
11/22/2016,8/1/2003,SO58396,478,13288,4,4,3
11/22/2016,8/20/2003,SO58396,477,13288,4,3,2
11/22/2016,8/15/2003,SO58396,485,13288,4,2,2
11/22/2016,8/31/2003,SO58396,220,13288,4,5,1
11/22/2016,11/4/2003,SO58396,356,13288,4,1,1
11/22/2016,10/25/2003,SO58389,530,15711,10,1,2
11/22/2016,8/28/2003,SO58389,229,15711,10,2,1
11/22/2016,11/5/2003,SO58400,477,21359,9,3,2
11/22/2016,9/10/2003,SO58400,479,21359,9,2,2
11/22/2016,9/10/2003,SO58400,220,21359,9,4,1
11/22/2016,7/27/2003,SO58400,584,21359,9,1,1
11/22/2016,8/20/2003,SO58412,606,26220,10,1,1
11/22/2016,10/21/2003,SO58358,214,20875,10,2,1
11/22/2016,10/24/2003,SO58358,583,20875,10,1,1
11/22/2016,10/29/2003,SO58406,529,19609,9,3,2
11/22/2016,8/26/2003,SO58406,214,19609,9,4,1
11/22/2016,8/9/2003,SO58406,371,19609,9,1,1
11/22/2016,8/26/2003,SO58406,540,19609,9,2,1
11/22/2016,9/9/2003,SO58360,485,17753,10,2,3
11/22/2016,8/7/2003,SO58360,477,17753,10,4,2
11/22/2016,10/19/2003,SO58360,214,17753,10,5,1
11/22/2016,9/20/2003,SO58360,478,17753,10,3,1
11/22/2016,9/10/2003,SO58360,592,17753,10,1,1
11/22/2016,8/6/2003,SO58371,477,12760,6,3,2
11/22/2016,10/3/2003,SO58371,478,12760,6,4,2
11/22/2016,7/29/2003,SO58371,528,12760,6,1,2
11/22/2016,10/10/2003,SO58371,536,12760,6,2,2
11/22/2016,8/20/2003,SO58357,229,17761,8,3,1
11/22/2016,8/6/2003,SO58357,482,17761,8,2,1
11/22/2016,7/30/2003,SO58357,581,17761,8,1,1
11/22/2016,8/5/2003,SO58391,484,19143,1,5,2
11/22/2016,10/4/2003,SO58391,535,19143,1,2,2
11/22/2016,11/3/2003,SO58391,480,19143,1,4,1
11/22/2016,9/6/2003,SO58391,528,19143,1,3,1
11/22/2016,10/22/2003,SO58391,592,19143,1,1,1
11/22/2016,10/4/2003,SO58411,223,20719,8,2,2
11/22/2016,9/2/2003,SO58411,214,20719,8,3,1
11/22/2016,8/4/2003,SO58411,385,20719,8,1,1
11/22/2016,8/16/2003,SO58375,528,18090,6,2,3
11/22/2016,8/3/2003,SO58375,484,18090,6,3,2
11/22/2016,9/16/2003,SO58375,536,18090,6,1,2
11/22/2016,10/15/2003,SO58405,360,12999,9,1,1
11/22/2016,8/19/2003,SO58405,487,12999,9,2,1
11/22/2016,8/18/2003,SO58394,581,17021,4,1,1
11/22/2016,11/4/2003,SO58369,540,24499,4,1,1
11/22/2016,8/5/2003,SO58378,474,19139,1,1,1
11/22/2016,8/14/2003,SO58403,215,29309,9,2,1
11/22/2016,10/3/2003,SO58403,576,29309,9,1,1
11/22/2016,8/22/2003,SO58413,215,12461,8,4,1
11/22/2016,10/11/2003,SO58413,477,12461,8,3,1
11/22/2016,9/7/2003,SO58413,479,12461,8,2,1
11/22/2016,8/17/2003,SO58413,605,12461,8,1,1
11/22/2016,8/10/2003,SO58373,477,23470,4,5,2
11/22/2016,9/14/2003,SO58373,478,23470,4,4,2
11/22/2016,10/12/2003,SO58373,528,23470,4,2,2
11/22/2016,10/25/2003,SO58373,536,23470,4,1,2
11/22/2016,11/1/2003,SO58373,215,23470,4,6,1
11/22/2016,10/14/2003,SO58373,485,23470,4,3,1
11/22/2016,8/15/2003,SO58372,528,12097,6,1,2
11/22/2016,10/13/2003,SO58372,536,12097,6,2,2
11/22/2016,8/30/2003,SO58372,214,12097,6,3,1
11/22/2016,9/22/2003,SO58408,478,12684,9,3,3
11/22/2016,11/6/2003,SO58408,477,12684,9,4,2
11/22/2016,9/15/2003,SO58408,485,12684,9,2,2
11/22/2016,8/12/2003,SO58408,356,12684,9,1,1
11/22/2016,9/19/2003,SO58408,489,12684,9,5,1
11/22/2016,8/1/2003,SO58383,528,16564,10,1,2
11/22/2016,11/2/2003,SO58383,483,16564,10,2,1
11/22/2016,9/9/2003,SO58363,480,11322,1,1,1
11/22/2016,10/11/2003,SO58414,482,14279,9,2,2
11/22/2016,8/1/2003,SO58414,566,14279,9,1,1
11/22/2016,8/12/2003,SO58386,539,19389,10,2,3
11/22/2016,8/23/2003,SO58386,466,19389,10,5,2
11/22/2016,9/1/2003,SO58386,529,19389,10,1,2
11/22/2016,9/7/2003,SO58386,214,19389,10,3,1
11/22/2016,9/21/2003,SO58386,235,19389,10,4,1
11/22/2016,7/25/2003,SO58359,215,20885,10,2,1
11/22/2016,8/27/2003,SO58359,582,20885,10,1,1
11/22/2016,7/30/2003,SO58393,464,16764,6,2,2
11/22/2016,7/28/2003,SO58393,220,16764,6,3,1
11/22/2016,8/30/2003,SO58393,582,16764,6,1,1
11/22/2016,10/23/2003,SO58387,477,24071,10,1,2
11/22/2016,8/28/2003,SO58387,484,24071,10,2,2
11/22/2016,10/14/2003,SO58351,381,24918,9,1,1
11/22/2016,8/27/2003,SO58366,484,11258,4,3,2
11/22/2016,8/9/2003,SO58366,529,11258,4,1,2
11/22/2016,10/20/2003,SO58366,480,11258,4,2,1
11/22/2016,10/9/2003,SO58377,477,18509,4,1,2
11/22/2016,9/20/2003,SO58377,487,18509,4,2,1
11/22/2016,9/26/2003,SO58404,477,12702,9,3,3
11/22/2016,9/11/2003,SO58404,478,12702,9,2,2
11/22/2016,11/1/2003,SO58404,354,12702,9,1,1
11/22/2016,8/20/2003,SO58404,490,12702,9,4,1
11/23/2016,9/2/2003,SO58444,529,16195,7,1,3
11/23/2016,8/11/2003,SO58444,539,16195,7,2,2
11/23/2016,9/19/2003,SO58444,473,16195,7,3,1
11/23/2016,8/30/2003,SO58430,535,25359,4,1,2
11/23/2016,9/8/2003,SO58426,530,28874,1,1,2
